,id,day,name,a_code,h_code,a_price,h_price,a_quote_change,h_quote_change,h_a_comp
845,274049,2017-11-17,万科A,000002.XSHE,02202,28.9,28.1,-0.1382,1.26,1.2133
846,274187,2017-11-20,万科A,000002.XSHE,02202,28.9,27.15,0.0,-3.38,1.2559
847,274267,2017-11-21,万科A,000002.XSHE,02202,31.79,29.15,10.0,7.37,1.2857
848,274425,2017-11-22,万科A,000002.XSHE,02202,32.5,29.85,2.2334,2.4,1.2844
849,274477,2017-11-23,万科A,000002.XSHE,02202,31.3,28.8,-3.6923,-3.52,1.2856
850,274619,2017-11-24,万科A,000002.XSHE,02202,31.8,29.4,1.5974,2.08,1.2849
851,274655,2017-11-27,万科A,000002.XSHE,02202,31.52,28.8,-0.8805,-2.04,1.3147
852,274797,2017-11-28,万科A,000002.XSHE,02202,30.75,28.4,-2.4429,-1.39,1.2821
853,274862,2017-11-29,万科A,000002.XSHE,02202,33.82,29.85,9.9837,5.11,1.3392
854,274991,2017-11-30,万科A,000002.XSHE,02202,31.22,28.45,-7.6878,-4.69,1.2981
855,275074,2017-12-01,万科A,000002.XSHE,02202,30.73,29.4,-1.5695,3.34,1.2361
856,275123,2017-12-04,万科A,000002.XSHE,02202,30.85,29.15,0.3905,-0.85,1.2475
857,275314,2017-12-05,万科A,000002.XSHE,02202,31.03,28.75,0.5835,-1.37,1.276
858,275355,2017-12-06,万科A,000002.XSHE,02202,30.77,27.85,-0.8379,-3.13,1.3062
859,275449,2017-12-07,万科A,000002.XSHE,02202,29.95,27.5,-2.6649,-1.26,1.2877
860,275544,2017-12-08,万科A,000002.XSHE,02202,29.82,28.3,-0.4341,2.91,1.2444
861,275614,2017-12-11,万科A,000002.XSHE,02202,29.93,28.5,0.3689,0.71,1.2403
862,275780,2017-12-12,万科A,000002.XSHE,02202,29.57,27.6,-1.2028,-3.16,1.2654
863,275859,2017-12-13,万科A,000002.XSHE,02202,29.94,28.3,1.2513,2.54,1.2489
864,275971,2017-12-14,万科A,000002.XSHE,02202,30.11,29.2,0.5678,3.18,1.2174
865,276024,2017-12-15,万科A,000002.XSHE,02202,29.11,28.8,-3.3212,-1.37,1.1957
866,276173,2017-12-18,万科A,000002.XSHE,02202,28.46,28.3,-2.2329,-1.74,1.189
867,276284,2017-12-19,万科A,000002.XSHE,02202,29.16,28.35,2.4596,0.18,1.2167
868,276353,2017-12-20,万科A,000002.XSHE,02202,28.6,27.85,-1.9204,-1.76,1.2171
869,276426,2017-12-21,万科A,000002.XSHE,02202,29.72,28.65,3.9161,2.87,1.2346
870,276566,2017-12-22,万科A,000002.XSHE,02202,29.85,29.95,0.4374,4.54,1.184
871,458666,2017-12-25,万科A,000002.XSHE,02202,30.37,29.95,1.742,4.54,1.2063
872,458667,2017-12-26,万科A,000002.XSHE,02202,30.5,29.95,0.4281,4.54,1.213
873,276636,2017-12-27,万科A,000002.XSHE,02202,30.79,30.6,0.9508,2.17,1.2025
874,276728,2017-12-28,万科A,000002.XSHE,02202,30.7,31.15,-0.2923,1.8,1.1759
875,276848,2017-12-29,万科A,000002.XSHE,02202,31.06,31.2,1.1726,0.16,1.1928
876,276955,2018-01-02,万科A,000002.XSHE,02202,32.56,34.3,4.8294,9.94,1.1448
877,277022,2018-01-03,万科A,000002.XSHE,02202,32.33,34.15,-0.7064,-0.44,1.1408
878,277101,2018-01-04,万科A,000002.XSHE,02202,33.12,34.5,2.4436,1.02,1.1553
879,277235,2018-01-05,万科A,000002.XSHE,02202,34.76,36.7,4.9517,6.38,1.1417
880,277283,2018-01-08,万科A,000002.XSHE,02202,35.99,37.75,3.5386,2.86,1.1544
881,277413,2018-01-09,万科A,000002.XSHE,02202,35.84,38.25,-0.4168,1.32,1.1292
882,277499,2018-01-10,万科A,000002.XSHE,02202,35.67,39.0,-0.4743,1.96,1.097
883,277579,2018-01-11,万科A,000002.XSHE,02202,35.15,38.5,-1.4578,-1.28,1.0988
884,277675,2018-01-12,万科A,000002.XSHE,02202,35.55,38.55,1.138,0.13,1.1129
885,277823,2018-01-15,万科A,000002.XSHE,02202,37.09,38.65,4.3319,0.26,1.164
886,277912,2018-01-16,万科A,000002.XSHE,02202,40.2,42.2,8.385,9.18,1.1594
887,277971,2018-01-17,万科A,000002.XSHE,02202,39.77,40.1,-1.0697,-4.98,1.2058
888,278151,2018-01-18,万科A,000002.XSHE,02202,39.76,39.55,-0.0251,-1.37,1.223
889,14,2018-01-19,万科A,000002.XSHE,02202,39.42,40.7,-0.8551,2.91,1.1806
890,358763,2018-01-22,万科A,000002.XSHE,02202,39.53,41.45,0.279,1.84,1.169
891,2059,2018-01-23,万科A,000002.XSHE,02202,40.98,41.9,3.6681,1.09,1.1953
892,2216,2018-01-24,万科A,000002.XSHE,02202,41.13,41.2,0.366,-1.67,1.2205
893,359028,2018-01-25,万科A,000002.XSHE,02202,40.2,40.0,-2.2611,-2.91,1.2349
894,3307,2018-01-26,万科A,000002.XSHE,02202,40.04,40.75,-0.398,1.88,1.2163
895,280672,2018-01-29,万科A,000002.XSHE,02202,38.57,39.0,-3.6713,-4.29,1.2255
896,282325,2018-01-30,万科A,000002.XSHE,02202,36.36,38.65,-5.7298,-0.9,1.1621
897,284359,2018-01-31,万科A,000002.XSHE,02202,37.56,38.3,3.3003,-0.91,1.2151
898,285834,2018-02-01,万科A,000002.XSHE,02202,37.5,38.5,-0.1597,0.52,1.2128
899,359259,2018-02-02,万科A,000002.XSHE,02202,37.38,38.65,-0.32,0.39,1.2021
900,359368,2018-02-05,万科A,000002.XSHE,02202,36.99,38.0,-1.0433,-1.68,1.2082
901,359424,2018-02-06,万科A,000002.XSHE,02202,35.82,36.3,-3.163,-4.47,1.2278
902,359585,2018-02-07,万科A,000002.XSHE,02202,32.98,34.8,-7.9285,-4.13,1.1807
903,359605,2018-02-08,万科A,000002.XSHE,02202,32.75,35.35,-0.6974,1.58,1.1572
904,359724,2018-02-09,万科A,000002.XSHE,02202,31.27,34.05,-4.5191,-3.68,1.1364
905,359814,2018-02-12,万科A,000002.XSHE,02202,31.9,34.65,2.0147,1.76,1.1462
906,379872,2018-02-13,万科A,000002.XSHE,02202,32.73,35.25,2.6019,1.73,1.1489
907,379948,2018-02-14,万科A,000002.XSHE,02202,33.17,36.2,1.3443,2.7,1.1317
908,359984,2018-02-22,万科A,000002.XSHE,02202,33.7,35.8,1.5978,-3.24,1.1621
909,360016,2018-02-23,万科A,000002.XSHE,02202,34.72,36.6,3.0267,2.23,1.1698
910,360156,2018-02-26,万科A,000002.XSHE,02202,34.18,36.4,-1.5553,-0.55,1.1627
911,360244,2018-02-27,万科A,000002.XSHE,02202,32.9,35.8,-3.7449,-1.65,1.1401
912,360349,2018-02-28,万科A,000002.XSHE,02202,32.7,35.15,-0.6079,-1.82,1.1537
913,360454,2018-03-01,万科A,000002.XSHE,02202,32.41,34.9,-0.8869,-0.71,1.1493
